"chrom","window","MDS1","MDS2"
"NW_022145598.1",38,0.00993930516836286,-0.00198883320170304
"NW_022145598.1",39,0.0118337988091969,-0.0186878970246839
"NW_022145598.1",40,0.00254897065760523,-0.0150430821535462
"NW_022145598.1",41,0.00598899557637107,-0.00454302514969853
"NW_022145598.1",42,0.00794935358570198,-0.00348741470305199
"NW_022145598.1",43,0.00592617656683481,-0.00992904031965665
"NW_022145598.1",44,-0.00340807099087329,-0.0125258325864779
"NW_022145598.1",45,-0.0117251218410062,0.00292823047353822
"NW_022145598.1",46,-0.00155891572949455,0.000226908094767955
"NW_022145598.1",47,0.000613302725978762,-0.0180591164669776
"NW_022145598.1",48,-0.00132284086949286,-0.00720980986214837
"NW_022145598.1",49,-0.0161516166153298,0.000110115435681998
"NW_022145598.1",50,0.0081923450942511,7.93918163457705e-05
"NW_022145598.1",51,0.00155753365012829,-0.00784522731344723
"NW_022145598.1",52,0.00015526421983031,0.014712126879715
"NW_022145598.1",53,-0.00318989288260498,-0.0195037810839167
"NW_022145598.1",54,0.00380561700888319,-0.00835389731846238
"NW_022145598.1",55,-0.00165006058441797,0.000957022626265948
"NW_022145598.1",56,-0.0209507903948922,0.000235169650620191
"NW_022145598.1",57,0.00406869430044824,0.00349258379717273
"NW_022145598.1",58,-0.00351709453072621,0.0375242394827329
"NW_022145598.1",59,0.00499460370821488,-0.00033714135810911
"NW_022145598.1",60,0.00669542766818393,0.00424165353532578
"NW_022145598.1",61,0.00887750072902717,0.0332434323902038
"NW_022145598.1",62,0.00993856479498506,0.00954283841430758
"NW_022145598.1",63,0.00491918857729708,-0.0113270847350934
"NW_022145598.1",64,0.0100066849187128,0.0245352603058937
"NW_022145598.1",65,0.00644562464211472,-0.00265667341605756
"NW_022145598.1",66,0.00900041949128087,0.00747382886316429
"NW_022145598.1",67,0.00193432391789773,-0.00805453398532187
"NW_022145598.1",68,-0.0153106287794856,0.0157312524820955
"NW_022145598.1",69,0.0111255760203959,0.0380844690979503
"NW_022145598.1",70,0.00847212856923344,0.00552525877489389
"NW_022145598.1",71,-0.0151880132894397,-0.00731112460447476
"NW_022145598.1",72,0.00541526711330042,0.0107537739986334
"NW_022145598.1",73,-0.00224350295329251,0.00924140308664113
"NW_022145598.1",74,0.00959718345631297,-0.00372590878960058
"NW_022145598.1",75,-0.0123667196681053,0.000999248742629705
"NW_022145598.1",76,-0.0200613906725205,0.0118888966342309
"NW_022145598.1",77,0.00385407279012718,-0.00209431520431686
"NW_022145598.1",78,0.0106053915040625,-0.0101456076785723
"NW_022145598.1",79,0.0128682416119516,-0.000950993228616318
"NW_022145598.1",80,-0.00216626035345892,0.00486186758354556
"NW_022145598.1",81,0.0075520537607815,-0.0100874941057874
"NW_022145598.1",82,0.00587979597558677,0.00794718675231792
"NW_022145598.1",83,0.00637124298059428,-0.000167281571800027
"NW_022145598.1",84,0.00906440968847598,-0.0150239186626864
"NW_022145598.1",85,0.00886206452556559,-0.00529414996422257
"NW_022145598.1",86,0.00920204303598065,0.00556587586448015
"NW_022145598.1",87,0.0102437540747744,0.00575566596933867
"NW_022145598.1",88,0.0115519009318724,-0.000659386226576852
"NW_022145598.1",89,0.0112109819268231,-0.00280633193509063
"NW_022145598.1",90,-0.0106958693450931,0.00140188896207066
"NW_022145598.1",91,0.00597915271656239,0.00870824476863895
"NW_022145598.1",92,0.00352270972964495,-0.00561939548608336
"NW_022145598.1",93,-0.00318580208707403,-0.0135828389621366
"NW_022145598.1",94,0.00193557541423325,0.0247339016057562
"NW_022145598.1",95,0.00495235774000632,-0.00828709358266306
"NW_022145598.1",96,0.00134792540656182,-0.00155825715288001
"NW_022145598.1",97,-0.00474171576937727,-0.00672234255750301
"NW_022145598.1",98,0.000581435737857928,0.00393526955469374
"NW_022145598.1",99,0.0059531384229738,-0.0149676617898129
"NW_022145598.1",100,0.00100218874259145,0.0390151788375041
"NW_022145598.1",101,-0.000233436211086741,0.0223571672503936
"NW_022145598.1",102,-0.00994275958118848,-0.00748761478084198
"NW_022145598.1",103,-0.0424167021305846,-0.0174115418940118
"NW_022145598.1",104,0.00425441897892187,-0.00155651454019297
"NW_022145598.1",105,-0.0208131435136683,-0.00174378646283627
"NW_022145598.1",106,0.00827291122623666,-0.0109796824106532
"NW_022145598.1",107,0.0123956115633589,-0.0211545438771825
"NW_022145598.1",108,0.00351158306841319,-0.00775852125728131
"NW_022145598.1",109,0.0103617692163949,0.0261218237831657
"NW_022145598.1",110,0.00405381539295513,-0.0131292307364627
"NW_022145598.1",111,-0.00858984442295452,-0.00398174821339915
"NW_022145598.1",112,0.00492067345597573,0.0327569454346692
"NW_022145598.1",113,0.00653818748004542,0.00971334864319601
"NW_022145598.1",114,0.00722344915429251,0.00350278703786137
"NW_022145598.1",115,-0.00225941396276963,0.000162675027019234
"NW_022145598.1",116,0.0058157357741072,-0.00447652087415035
"NW_022145598.1",117,0.0117262354671047,-0.0017165701868527
"NW_022145598.1",118,0.0100211539158226,0.00880216710864712
"NW_022145598.1",119,0.00491572801375444,0.000224175541321791
"NW_022145598.1",120,0.00284248822777159,0.0230519290254075
"NW_022145598.1",121,0.00253190386410347,0.00242001244595518
"NW_022145598.1",122,0.00670932133096853,0.00705893767509376
"NW_022145598.1",123,0.00674212259816846,-0.00440804932825608
"NW_022145598.1",124,-0.00284809337298277,0.00129752209393926
"NW_022145598.1",125,-0.0115336122745813,0.0116514511134544
"NW_022145598.1",126,0.00015595248038628,-0.00385555175650644
"NW_022145598.1",127,0.00800301767396107,-0.0068256055883002
"NW_022145598.1",128,0.00903000299322902,-0.0138171265791758
"NW_022145598.1",129,0.00231237126721602,0.00137503356732469
"NW_022145598.1",130,0.00830965783622849,-0.00440356044051394
"NW_022145598.1",131,0.000894316709715568,-0.00170617764667975
"NW_022145598.1",132,0.011010437642029,0.00216346021841973
"NW_022145598.1",133,0.00471448866529423,-0.00761730966642797
"NW_022145598.1",134,-0.00110213676841777,-0.00624806260773462
"NW_022145598.1",135,-0.00815229934764156,0.0153696993582083
"NW_022145598.1",136,0.00230225933288802,0.00122845956727747
"NW_022145598.1",137,0.00676614324362498,-0.0106930503384553
"NW_022145598.1",138,0.00923421906429927,-0.00445964057658223
"NW_022145598.1",139,-0.038451269385069,0.00840145368470185
"NW_022145598.1",140,-0.00568515434278431,-0.00274555724109859
"NW_022145598.1",141,0.00457083449633269,-0.0091172002174308
"NW_022145598.1",142,-0.00367827315113646,-0.00370586233550251
"NW_022145598.1",143,-0.0222357643074057,0.0168671400684179
"NW_022145598.1",144,0.00944346429642953,-0.00846587927050177
"NW_022145598.1",145,0.0028004553226709,0.0050723500184032
"NW_022145598.1",146,0.00572500435403857,-0.00462388308501881
"NW_022145598.1",147,0.00376088240489939,-0.00329302004239098
"NW_022145598.1",148,0.00124479887721359,-0.0119503939377376
"NW_022145598.1",149,0.00526754626659833,-0.00884707073039765
"NW_022145598.1",150,0.00377440467659034,0.00173626232557186
"NW_022145598.1",151,-0.00505569065773217,-0.00144887813719126
"NW_022145598.1",152,0.0069439927070871,0.00953120573339698
"NW_022145598.1",153,0.00600983331226869,0.000913409799516941
"NW_022145598.1",154,0.0025839707184387,-0.0170156312646511
"NW_022145598.1",155,0.00620137697938912,-0.00808335690752685
"NW_022145598.1",156,0.00546784751872252,-0.00369199667567958
"NW_022145598.1",157,0.00595006809958637,-0.00729130875173278
"NW_022145598.1",158,0.00591853697096875,-0.0034326798980869
"NW_022145598.1",159,-0.00224277942000409,0.0168100670877157
"NW_022145598.1",160,0.00546481704543103,-0.010150050196716
"NW_022145598.1",161,-0.00370035794757138,0.00263446638090793
"NW_022145598.1",162,0.00820446569929647,0.00407158399031258
"NW_022145598.1",163,-0.00150731837974069,-0.00299880867916637
"NW_022145598.1",164,0.00915281367837316,0.00899535354239765
"NW_022145598.1",165,-0.00918424339417671,0.000193389055782876
"NW_022145598.1",166,-0.00973093255136835,-0.00259204993912783
"NW_022145598.1",167,0.00275109373267683,0.00398413345467231
"NW_022145598.1",168,0.000535881565900371,0.0193638519306261
"NW_022145598.1",169,0.00136232449731759,-0.0176670990991097
"NW_022145598.1",170,0.0043740478648467,0.0124888272571378
"NW_022145598.1",171,0.00862158302880613,-0.00629363618280626
"NW_022145598.1",172,-0.000359253663550945,-0.00412223688551039
"NW_022145598.1",173,0.000422998267675417,-0.00449912879230818
"NW_022145598.1",174,0.00271458094271084,0.000506734355447115
"NW_022145598.1",175,0.00331133076757744,-0.00288776393965624
"NW_022145598.1",176,0.00299375445295921,0.00874294689112627
"NW_022145598.1",177,0.00670646324243651,-0.00304404254609398
"NW_022145598.1",178,-0.00117432153145631,-0.00941648188714248
"NW_022145598.1",179,0.00282075530805929,-0.00494780042772658
"NW_022145598.1",180,-0.00669381632684049,0.0184163939863792
"NW_022145598.1",181,0.0063030935576241,-0.00186453770513952
"NW_022145598.1",182,0.00802123584680024,-0.00226207638982604
"NW_022145598.1",183,0.00332473279977331,-0.00939664690790951
"NW_022145598.1",184,-0.00118213844245999,0.00230078920524136
"NW_022145598.1",185,0.0122062480387326,-0.0106226361231787
"NW_022145598.1",186,0.00647007236984567,-0.0089831237998266
"NW_022145598.1",187,0.00844439261406214,-0.00264998360615572
"NW_022145598.1",188,0.0105314972883122,0.00077558779715636
"NW_022145598.1",189,-0.00366371083365072,-0.00995881251428711
"NW_022145598.1",190,0.0112201611924366,-0.00585692573856897
"NW_022145598.1",191,0.00893105034634353,-0.0101611752738643
"NW_022145598.1",192,0.00414591789498022,0.00117442628821966
"NW_022145598.1",193,0.0100347249767041,0.00896117447202899
"NW_022145598.1",194,0.00859591084192734,-0.00123056708301307
"NW_022145598.1",195,0.0120146731475208,-0.00205490539346317
"NW_022145598.1",196,0.00219039269420196,0.0127729553839741
"NW_022145598.1",197,-0.00112414707694604,-0.000782148139837591
"NW_022145598.1",198,0.00323650782675709,-0.00690554184897831
"NW_022145598.1",199,-0.00285117441120874,-0.0071265450863855
"NW_022145598.1",200,-0.00334680379326758,-0.00798494275819876
"NW_022145598.1",201,0.00731291718654497,-0.0136565755081414
"NW_022145598.1",202,0.00908358651217592,-0.00832813188041342
"NW_022145598.1",203,0.00945305164392314,0.0127950274068162
"NW_022145598.1",204,0.00434837478979045,0.00548793410928446
"NW_022145598.1",205,-0.0143291917710013,0.00492700542590827
"NW_022145598.1",206,-0.0376219787037488,0.00166871436749146
"NW_022145598.1",207,0.00329220056436692,0.00266936224021723
"NW_022145598.1",208,0.00764302520668312,0.000308858956818923
"NW_022145598.1",209,0.00631767519186993,-0.0113226994515507
"NW_022145598.1",210,-0.0171893867313256,-0.00277356556142416
"NW_022145598.1",211,-0.00225241113552413,-0.00358811308222646
"NW_022145598.1",212,0.00650888547138002,-0.00931935233133501
"NW_022145598.1",213,-0.000149520001733708,-0.00115586160066019
"NW_022145598.1",214,0.00175736140583704,-0.000228411973951976
"NW_022145598.1",215,-0.02212102399089,-0.00715393237738409
"NW_022145598.1",216,-0.0447079911376012,-0.00904908193104695
"NW_022145598.1",217,0.00658934605106916,0.0180594883156645
"NW_022145598.1",218,0.00504476610133448,-0.00159152382690139
"NW_022145598.1",219,0.00876865817543208,-0.00550922409965149
"NW_022145598.1",220,-0.00304966270727857,-7.56363500019096e-05
"NW_022145598.1",221,0.00436299132464325,0.00953965820406244
"NW_022145598.1",222,-0.00567301350969158,-0.00415033888848535
"NW_022145598.1",223,-0.00230652175262382,-0.0182244946105985
"NW_022145598.1",224,0.00457477622362524,-0.0114139190851109
"NW_022145598.1",225,0.00757353296807314,-0.00102621646341455
"NW_022145598.1",226,-0.0242008363061002,-0.00515664039224333
"NW_022145598.1",227,0.00974441751066161,-0.0127544830619536
"NW_022145598.1",228,-0.014812894921581,-0.0018725968461224
"NW_022145598.1",229,0.00946892724373967,0.000199423990809164
"NW_022145598.1",230,0.00657443535685227,-0.000973986562467626
"NW_022145598.1",231,0.00569798049863999,-0.0067512211308895
"NW_022145598.1",232,0.00189552400211343,0.00317638930727352
"NW_022145598.1",233,0.00782934906690832,0.0203647311313293
"NW_022145598.1",234,-0.00226898887146163,-0.00351045356490138
"NW_022145598.1",235,0.000263531101145667,0.00904650249570643
"NW_022145598.1",236,-0.0353420899357814,0.00216674054250874
"NW_022145598.1",237,-0.0010787488574824,-0.00518309837629791
"NW_022145598.1",238,0.00989774222674967,-0.00689858845356333
"NW_022145598.1",239,0.0104439178661177,0.00635778608721768
"NW_022145598.1",240,0.00659684099224658,-0.00702928804979808
"NW_022145598.1",241,0.00962503310224106,0.00752426186080719
"NW_022145598.1",242,0.00841039490296666,0.000738186914709135
"NW_022145598.1",243,0.00759459664286835,-0.0114401653363901
"NW_022145598.1",244,0.00371291843806236,-0.00606153807739476
"NW_022145598.1",245,0.00966791720140993,-0.0066291857849834
"NW_022145598.1",246,0.00255739516349905,-0.0026106237242331
"NW_022145598.1",247,-0.0406044618082014,0.0172879083660057
"NW_022145598.1",248,0.00887029088287191,-0.0107282424102603
"NW_022145598.1",249,0.00772169410191993,-0.0112380520866495
"NW_022145598.1",250,0.0109393116406604,0.00591570387060639
"NW_022145598.1",251,0.00598714264462277,-0.00415747061325992
"NW_022145598.1",252,0.00268352532561198,0.00137690271106072
"NW_022145598.1",253,0.00470275228936631,-0.00430365597836823
"NW_022145598.1",254,-0.00958534321848427,0.0033946115141996
"NW_022145598.1",255,-0.0329357886208404,0.0041363257070367
"NW_022145598.1",256,0.00885312122145919,-0.00438677555716515
"NW_022145598.1",257,-0.00855101513430261,-0.0112858456331024
"NW_022145598.1",258,0.00519481327824238,-0.0141714269232198
"NW_022145598.1",259,0.00425178560641083,0.000942069718323894
"NW_022145598.1",260,0.00835730028677432,0.00671500108810941
"NW_022145598.1",261,0.0124946685895464,0.00127607282635474
"NW_022145598.1",262,0.00651868137899243,-0.00320647766313844
"NW_022145598.1",263,0.000949550265309985,0.00664471213708777
"NW_022145598.1",264,0.00962849691805786,-0.00929037356068021
"NW_022145598.1",265,0.00673845375931853,-0.00222270814294037
"NW_022145598.1",266,-9.69375197709422e-05,0.00784593980885448
"NW_022145598.1",267,0.00407256848316016,0.00405626646117779
"NW_022145598.1",268,-0.00239635234729458,0.0124416457577743
"NW_022145598.1",269,-0.0119445986366257,0.019127766240406
"NW_022145598.1",270,0.00131301860304459,0.0121366667009686
"NW_022145598.1",271,-0.000518562878027397,-0.00519417585707977
"NW_022145598.1",272,0.00787414920660736,-0.00428633548001927
"NW_022145598.1",273,0.00322587766780387,-0.00240048045408507
"NW_022145598.1",274,-0.000373759861335103,-0.0128610180050137
"NW_022145598.1",275,-0.00852551352141614,0.0185911179122273
"NW_022145598.1",276,-0.00596322593165797,-0.0107250303331767
"NW_022145598.1",277,0.0116936788104942,0.0195503848405248
"NW_022145598.1",278,0.0108934668546517,0.0286194739150962
"NW_022145598.1",279,0.00677657265207521,-0.0102027078323331
"NW_022145598.1",280,0.00166643103069376,-0.0090720547322119
"NW_022145598.1",281,0.00777887839961197,-0.0117468182671741
"NW_022145598.1",282,-0.0140014887363512,0.0143617792987997
"NW_022145598.1",283,0.00444797566050496,-0.00656499916619521
"NW_022145598.1",284,0.00998830420293561,-0.000947422787220189
"NW_022145598.1",285,0.00246708059438052,0.0016451656629619
"NW_022145598.1",286,0.00957225893371623,-0.00291160661079324
"NW_022145598.1",287,-0.0097207355343887,-0.00149949872822564
"NW_022145598.1",288,0.0006611467536076,-0.0131288140336009
"NW_022145598.1",289,0.00659335083225413,-0.00212667297558008
"NW_022145598.1",290,0.00913114145932344,0.00386753539144336
"NW_022145598.1",291,0.00236729458257342,0.000496991232631916
"NW_022145598.1",292,0.00825098059162638,0.0138181682925159
"NW_022145598.1",293,0.00909325347533346,-0.0113336442272808
"NW_022145598.1",294,0.00998305084140239,-0.0010988397640003
"NW_022145598.1",295,0.00707201379624478,-0.0101246302072826
"NW_022145598.1",296,0.00479962271614637,-0.0184356500998761
"NW_022145598.1",297,-0.00464851178997505,-0.0124639226373251
"NW_022145598.1",298,0.00834776551916165,-0.0140374140765312
"NW_022145598.1",299,0.00400640946195034,0.00744013705166451
"NW_022145598.1",300,-0.0191012774357757,-0.0143425172578713
"NW_022145598.1",301,-0.0253148775211039,-0.00558690955345803
"NW_022145598.1",302,0.00354404413818696,-0.00315759127577545
"NW_022145598.1",303,0.00894208166687458,-0.00609355725794832
"NW_022145598.1",304,0.00607610815662988,-0.001263355076625
"NW_022145598.1",305,0.00782149686676421,-0.0012466388216532
"NW_022145598.1",306,0.0062721446229174,0.00050953402894053
"NW_022145598.1",307,0.0101703467007876,0.00116274475248004
"NW_022145598.1",308,0.00718290597151478,0.00143933556086054
"NW_022145598.1",309,0.00662984122161354,0.0199937621345638
"NW_022145598.1",310,0.00470908891227829,0.000636837508159607
"NW_022145598.1",311,0.00342686568674535,0.0148704618867054
"NW_022145598.1",312,0.00760926480772852,0.0187235964321609
"NW_022145598.1",313,0.00388719960448142,0.00365834757834046
"NW_022145598.1",314,0.00315881217031129,0.0133627688087372
"NW_022145598.1",315,0.00811762022511078,0.0104306045592213
"NW_022145598.1",316,0.00149686498683761,-0.0179860704601692
"NW_022145598.1",317,-0.00211447172635631,-0.0188892762925081
"NW_022145598.1",318,-0.00180150771076572,-0.00378256622817873
"NW_022145598.1",319,0.0150204022052722,0.0172946575690591
"NW_022145598.1",320,0.0117493813464269,-0.00214181453920445
"NW_022145598.1",321,-0.000104571154366482,-0.00133587351270955
"NW_022145598.1",322,0.00675507150364992,0.00555317761467243
"NW_022145598.1",323,0.00655311337010002,0.00212928342688348
"NW_022145598.1",324,0.00166918543724396,0.00460892677456192
"NW_022145598.1",325,0.00928283741806428,0.0272041712898674
"NW_022145598.1",326,0.00754606324405008,0.00525148133589168
"NW_022145598.1",327,0.00951150366355426,-0.00267584227202159
"NW_022145598.1",328,0.00526995777616678,0.000396877400682105
"NW_022145598.1",329,0.00900121349360261,-0.00963584576568675
"NW_022145598.1",330,0.00527201173125892,0.00523027252630607
"NW_022145598.1",331,-0.00868121222930198,0.000128523688463883
"NW_022145598.1",332,0.00968999144405794,-0.00212399696844774
"NW_022145598.1",333,0.00632446708649327,-0.00295342454563622
"NW_022145598.1",334,0.00728814672736651,-0.00766747500795665
"NW_022145598.1",335,0.00453828139687108,-0.0103041747470289
"NW_022145598.1",336,0.00120206812660276,0.015621410252299
"NW_022145598.1",337,0.00672415499537039,0.0104106827492094
"NW_022145598.1",338,0.00684946504659167,-0.00655525245893714
"NW_022145598.1",339,-0.00587577171896536,-0.00241833151942697
"NW_022145598.1",340,0.011313362885302,-0.00228830244776774
"NW_022145598.1",341,0.000513640176179484,0.000953572844964983
"NW_022145598.1",342,-0.0187541128780973,0.00590583994579912
"NW_022145598.1",343,0.00384945859582357,-0.00532729386118712
"NW_022145598.1",344,-0.00090488649788622,-0.0115265209617137
"NW_022145598.1",345,0.00314842165949472,-0.0111099474815378
"NW_022145598.1",346,0.00963836717605927,0.00466447810106011
"NW_022145598.1",347,0.0117979317830712,-0.00759464190620874
"NW_022145598.1",348,-0.00711419113589717,-0.0119319499756667
"NW_022145598.1",349,-0.00731381916103827,-0.00974658423623311
"NW_022145598.1",350,-3.20179031098377e-05,0.000313026648396326
"NW_022145598.1",351,0.0029924041229881,-0.00509196611630724
"NW_022145598.1",352,0.00774723603681936,-0.0119253645554434
"NW_022145598.1",353,-0.0231621084852545,-0.00276210079214074
"NW_022145598.1",354,-0.00223494082679489,0.00441078397083818
"NW_022145598.1",355,-0.00956315268185801,0.00532318413185071
"NW_022145598.1",356,0.00752199470421234,-0.00848185272791514
"NW_022145598.1",357,0.0122279407239913,0.0291522259749173
"NW_022145598.1",358,0.00617607188267321,0.0190697351487076
"NW_022145598.1",359,0.0104656029124163,0.00929413334793686
"NW_022145598.1",360,0.00111400730424163,-0.00893481035668021
"NW_022145598.1",361,0.00172626315593021,-0.00478023496459139
"NW_022145598.1",362,-0.015830254491354,-0.00583796837604118
"NW_022145598.1",363,-0.00248537803572055,0.00876259162164367
"NW_022145598.1",364,0.00132933241871698,-0.00842100091795815
"NW_022145598.1",365,0.0101478501826839,-0.0198945879651458
"NW_022145598.1",366,0.00890052803152629,-0.0069423085119373
"NW_022145598.1",367,-0.00184523692822367,-0.00786086094173825
"NW_022145598.1",368,0.00854461297068177,-0.00531882083931653
"NW_022145598.1",369,0.00221978644864927,-0.00460250820027041
"NW_022145598.1",370,0.00661071356414601,-0.00678219022679091
"NW_022145598.1",371,-0.0261025403626634,-0.00363900668922023
"NW_022145598.1",372,-0.0151758590472751,-0.0150604568188329
"NW_022145598.1",373,-0.0231346392189976,-0.00688114973551963
"NW_022145598.1",374,0.00371923895946733,0.0151248435443189
"NW_022145598.1",375,-0.00187973569523579,-0.00450421976891737
"NW_022145598.1",376,0.00297359296034296,0.00241357938364529
"NW_022145598.1",377,0.00388677308065806,0.00615105184281145
"NW_022145598.1",378,0.00371606972034052,0.00133163948414908
"NW_022145598.1",379,-0.0227816903939516,-0.00215703123809541
"NW_022145598.1",380,0.00523863727488563,-0.016322777274492
"NW_022145598.1",381,0.00498430742428622,-0.00912675033240591
"NW_022145598.1",382,0.0080077698226415,-0.00407783643508985
"NW_022145598.1",383,0.00471900967462208,0.00648248560792804
"NW_022145598.1",384,0.00668304761222572,-0.00670079595043723
"NW_022145598.1",385,0.00154717795495452,0.00952040936418625
"NW_022145598.1",386,0.00590153248120664,-0.0104426509625132
"NW_022145598.1",387,0.0115432204921021,0.0255776788985301
"NW_022145598.1",388,0.00494824474499532,-0.000384176926488336
"NW_022145598.1",389,-0.0025517795913551,-0.00770013128337358
"NW_022145598.1",390,0.00699046073395005,0.0115487490242122
"NW_022145598.1",391,-0.00854939861816709,-0.00366429537055246
"NW_022145598.1",392,0.00104578531151625,0.00141451496550292
"NW_022145598.1",393,0.00629629992092895,0.0169495984446874
"NW_022145598.1",394,0.00716594484910461,0.0174158935660373
"NW_022145598.1",395,-0.00389106598935929,-0.00372059868822413
"NW_022145598.1",396,-0.000562176516420981,-0.00534519259711847
"NW_022145598.1",397,-0.00201406482844632,-0.010483201099183
"NW_022145598.1",398,-0.0145517164054575,-0.0037231474205676
"NW_022145598.1",399,-0.0216871756058569,-0.00611765259432941
"NW_022145598.1",400,-0.000730899141444213,0.0119368593283121
"NW_022145598.1",401,0.00340654863779322,-0.000275063931194133
"NW_022145598.1",402,-0.0085019917439678,-0.00356307288166477
"NW_022145598.1",403,0.00663534065544366,0.000205558343656721
"NW_022145598.1",404,-0.0122376053771157,-0.0120879430484629
"NW_022145598.1",405,-0.000375499204312211,-0.00550790446080474
"NW_022145598.1",406,0.012398919892442,-0.00875976839607128
"NW_022145598.1",407,0.013688008597849,-0.0176433204520591
"NW_022145598.1",408,0.00129424589123703,-0.00283445529357268
"NW_022145598.1",409,-0.000615175071163625,-0.00383479228080344
"NW_022145598.1",410,-0.0040140965591834,-0.00733582563164093
"NW_022145598.1",411,0.00917309207717635,0.0171643765110967
"NW_022145598.1",412,0.0064678295248593,-0.00122710218666985
"NW_022145598.1",413,-0.00989052108320336,-0.00188731269018675
"NW_022145598.1",414,-0.000424104916146807,-0.0100868139738882
"NW_022145598.1",415,0.00470792739876408,-0.00579185082742119
"NW_022145598.1",416,-0.0130212549758865,0.00927755923705531
"NW_022145598.1",417,0.00547922192246384,0.00272804684488468
"NW_022145598.1",418,0.00582915663491,-0.0120499454834188
"NW_022145598.1",419,-0.00435143417932029,-0.0101988760866296
"NW_022145598.1",420,-0.000965355696100401,-0.0159026952676225
"NW_022145598.1",421,-0.0135905194177489,0.00144684423404046
"NW_022145598.1",422,0.0111086065626669,0.0134794638152156
"NW_022145598.1",423,0.0106501256118363,0.0249038740287409
"NW_022145598.1",424,-0.0249602300919436,-0.000281076848877454
"NW_022145598.1",425,0.00201201052647792,-0.00154133790347156
"NW_022145598.1",426,0.00579923425992926,0.0267524610133014
"NW_022145598.1",427,-0.00851336194523871,-0.00855832893085555
"NW_022145598.1",428,-0.0251242430282924,0.00298960780541818
"NW_022145598.1",429,0.00454905519861783,0.0026956015328923
"NW_022145598.1",430,-0.0144988636068092,0.0145510107004218
"NW_022145598.1",431,-0.00236331726852385,0.00427017362644362
"NW_022145598.1",432,0.0101027871983569,0.0120178451988256
"NW_022145598.1",433,0.00598066730115135,0.00974351747150535
"NW_022145598.1",434,0.00779022940888386,-0.0024080015099943
"NW_022145598.1",435,0.00561020317049959,0.0145052333975285
"NW_022145598.1",436,0.00669541745393259,-0.00727683654329497
"NW_022145598.1",437,0.00124126792034735,-0.00530566932486429
"NW_022145598.1",438,-0.00343066219498708,-0.0177212591451891
"NW_022145598.1",439,-0.0259866746592467,0.015691159979527
"NW_022145598.1",440,0.00387554330356594,-0.00836790397634656
"NW_022145598.1",441,0.00154871372397885,-0.00269299809954806
"NW_022145598.1",442,0.0124529803077161,0.0112126726696636
"NW_022145598.1",443,0.00217133390927361,-0.00588106613612864
"NW_022145598.1",444,0.00546007625477288,0.00384153306604306
"NW_022145598.1",445,0.0119636531189909,0.00835707322415848
"NW_022145598.1",446,-0.000335538095047419,0.00427908100871255
"NW_022145598.1",447,0.000378036038114172,-0.0011666830538714
"NW_022145598.1",448,0.00756240011010716,-0.0113127396765659
"NW_022145598.1",449,-0.0184913030223292,-0.00280727506910559
"NW_022145598.1",450,0.000665783179089594,0.00208313364269531
"NW_022145598.1",451,0.0011479700199622,0.00140887765438377
"NW_022145598.1",452,0.00570044740190448,-0.00710804356500074
